"longitude","latitude","address","objectid","facilityid","neighborhood","ward"
-77.0093136981247,38.95647220222,"5400blk NEW HAMPSHIRE AVE NW triangle",54399,"16422-545-3005-0408-000","Manor Park",4
-77.0071437336272,38.9523691296331,"100 blk GALLATIN ST NE",54405,"23906-007-3001-0196-000","Fort Totten Park",5
-77.0353439542454,38.9572514860227,"1434 LONGFELLOW ST NW",54411,"15681-140-3001-0545-000","16th Street Heights",4
-77.00867340167,38.9572214703301,"5521 NEW HAMPSHIRE AVE NE",54412,"26422-551-3005-0126-000","Manor Park",4
-77.013858963781,38.9545386188446,"200 blk ingraham st nw",54413,"14842-020-3005-0069-000","Petworth",4
-77.0115535094059,38.9554396961918,"opp 5324 1ST ST NW",54418,"10010-530-3005-0307-000","Petworth",4
-77.0346869465535,38.9546688553673,"5318 COLORADO AVE NW",54425,"99999-999-9999-4410-2","16th Street Heights",4
-76.9977134452789,38.9537427397117,"opp 500 Hamilton St NE/S. Dakota Ave",54469,"24290-050-3005-0126-000","Riggs Park",5
-77.0273026424712,38.9540430491998,"900 blk INGRAHAM ST NW",54476,"14842-095-3001-0321-000","Petworth",4
-76.9976377898689,38.9533668025647,"5100 blk S. DAKOTA AVE NE/Galloway",54478,"28144-518-3005-0350-000","Riggs Park",5
-77.0149737443037,38.954411320359,"opp 237 INGRAHAM ST NW",54488,"14842-020-3001-0380-000","Petworth",4
-77.0160033645265,38.9531135192628,"5124 3RD ST NW",54500,"10030-510-3001-0329-000","Petworth",4
-77.0240272717986,38.9498765976468,"805 EMERSON ST NW",54524,"13347-080-3005-0074-000","Petworth",4
-77.0329066084775,38.9518324827234,"1300 GALLATIN ST NW",54525,"13906-130-3001-0912-000","16th Street Heights",4
-77.023581959948,38.9542540096159,"opp 738 INGRAHAM ST NW",54526,"14842-070-3005-0384-000","Petworth",4
-76.9914837080582,38.9539904802206,"5105 11TH ST NE",54566,"20110-515-3005-0131-000","Riggs Park",5
-77.0266559827692,38.9528556700581,"920 HAMILTON ST NW",54588,"14290-090-3001-0293-000","Petworth",4
-77.0363207699594,38.9524254760637,"5101 16TH ST NW",54600,"10160-510-3005-0199-000","16th Street Heights",4
-77.0091498796401,38.953145052455,"5124 NORTH CAPITOL ST BN",54620,"56532-510-3001-0258-000","Petworth",4
-76.9896913792897,38.9551786430625,"1217 HAMILTON ST NE/12th St",54636,"24290-125-3005-0095-000","Riggs Park",5
-77.0217668382964,38.9520829414694,"643 GALLATIN ST NW",54642,"13906-050-3005-0581-000","Petworth",4
-76.9894451470805,38.949997959638,"4945 SARGENT RD NE",54647,"27819-490-3005-0206-000","North Michigan Park",5
-77.0632275803736,38.9489299179138,"3105 APPLETON ST NW",54683,"99999-999-9999-4834-1","Forest Hills",3
-76.9888192270824,38.9503343890366,"1230 EMERSON ST NE/Sargent Rd",54716,"23347-123-3001-0202-000","North Michigan Park",5
-77.015131130876,38.9485320201864,"4800 NEW HAMPSHIRE AVE NW",54725,"16422-480-3005-0001-000","Rock Creek Cemetery",4
-77.0144732540978,38.9494200394523,"opp 4832 NEW HAMPSHIRE AVE NW",54732,"16422-480-3005-0375-000","Rock Creek Cemetery",4
-76.994030066374,38.9521756232052,"5078 8TH ST NE/S. Dakota Ave",54781,"20080-505-3001-0562-000","North Michigan Park",5
-77.026211431255,38.9507864789489,"910 FARRAGUT ST NW",54814,"13497-090-3001-0194-000","Petworth",4
-76.991761104443,38.9495758734889,"4918 11TH ST NE/S. Dakota Ave",54844,"20110-490-3001-0278-000","North Michigan Park",5
-76.9966842498303,38.9473440469363,"opp 701 CRITTENDEN ST NE",54864,"22652-070-3001-0104-000","North Michigan Park",5
-77.0643679656647,38.9490719116968,"OPP4545  32ND ST NW",54872,"10320-455-3001-0059-000","Forest Hills",3
-77.0225409210568,38.9476739472779,"31 SHERMAN CIR NW",54890,"18014-020-3005-0184-000","Petworth",4
-77.0365154492995,38.9477095273831,"4700 16TH ST NW",54895,"10160-475-3001-0160-000","Crestwood",4
-76.9893691704111,38.9477450293565,"4808 SARGENT RD NE",54899,"27819-480-3001-0166-000","North Michigan Park",5
-77.0299936553798,38.9489560930898,"1300 DELAFIELD PL NW",54911,"12853-130-3001-0059-000","16th Street Heights",4
-76.9939149314845,38.949330484445,"821 DELAFIELD ST NE",54927,"22860-080-3005-0296-000","North Michigan Park",5
-77.0186000307644,38.9492982422719,"433 DELAFIELD PL NW",54960,"12853-040-3005-0310-000","Petworth",4
-76.9895599977249,38.9483324498043,"4828 SARGENT RD NE",54965,"27819-480-3001-0387-000","North Michigan Park",5
-77.0297865763223,38.949215552456,"4820 13TH ST NW",54991,"10130-487-3001-0080-000","16th Street Heights",4
-76.9961954606641,38.9472438021783,"715 CRITTENDEN ST NE",55016,"22652-070-3005-0232-000","North Michigan Park",5
-76.9978698724777,38.9471261515295,"4719 6TH PL NE/Buchanan St",55027,"20063-472-3005-0728-000","North Michigan Park",5
-77.0316348377986,38.9461834921513,"OPP 1350 BUCHANAN ST NW",55030,"11878-135-3005-0099-000","16th Street Heights",4
-77.034261205749,38.9450183009478,"OPP 1425 ALLISON ST NW",55040,"10988-140-3001-0417-000","16th Street Heights",4
-76.9816141103228,38.9446595747325,"4509 17TH ST NE",55045,"20170-450-3005-0141-000","Queens Chapel",5
-77.0381013394606,38.9461910892724,"1615 BUCHANAN ST NW",55046,"11878-160-3005-0463-000","Crestwood",4
-76.9883582448356,38.9433759651958,"opp 4419 13TH ST NE/Varnum St",55055,"20130-440-3001-0183-000","Michigan Park",5
-76.9903216412697,38.9439710636068,"4400 blk 12TH ST NE/Varnum St",55068,"20120-440-3001-0388-000","Michigan Park",5
-77.0220482736543,38.9467382428131,"unit block SHERMAN CIR NW",55080,"18014-035-3005-0062-000","Petworth",4
-77.0296215781748,38.9453963684614,"4507 13TH ST NW",55095,"10130-450-3005-0121-000","16th Street Heights",4
-77.0355646198406,38.9440642073933,"1521 WEBSTER ST NW",55101,"19210-150-3005-0286-000","16th Street Heights",4
-77.0720639344427,38.9470475377228,"3652 ALTON PL NW",55105,"11007-360-3001-0624-003","North Cleveland Park",3
-76.9903221407239,38.9438729955461,"4400 blk 12th St NE/Varnum",55164,"20120-440-3001-0354-000","Michigan Park",5
-77.0074034868606,38.9456368052519,"4501 Clermont Dr NE (N. Cap. St)/Webster St",55165,"22385-455-3005-0133-000","Pleasant Hills",5
-77.0297898552105,38.9475391312698,"4704 13TH ST NW",55168,"10130-460-3001-0480-000","16th Street Heights",4
-77.0048207087124,38.9440509283858,"121 WEBSTER ST NE",55171,"29210-015-3005-0246-000","Pleasant Hills",5
-77.0590215369082,38.9467666401265,"4402 29TH ST NW",55180,NA,"Forest Hills",3
-77.0581248858038,38.9469600851069,"4412 29TH ST NW",55193,NA,"Forest Hills",3
-77.0677305176677,38.9470572697084,"3504 ALTON PL NW",55198,"11007-350-3001-0232-000","North Cleveland Park",3
-76.9883508602069,38.9434543088901,"opp 4421 13TH ST NE/Varnum St",55205,"20130-440-3001-0211-000","Michigan Park",5
-77.0387079257964,38.946911603937,"1614 CRITTENDEN ST NW",55210,"12652-165-3001-0706-000","Crestwood",4
-76.984010096611,38.9443006465559,"opp 1433 WEBSTER ST NE/S. Dakota Ave",55213,"29210-140-3001-0447-000","North Michigan Park",5
-76.9886592318156,38.9464112961095,"4600 blk S. DAKOTA AVE NE/Buchanan St",55226,"28144-465-3001-0077-000","North Michigan Park",5
-77.0744025997096,38.9440393356064,"3739 VEAZEY ST NW",55233,"18918-370-3005-0566-000","North Cleveland Park",3
-77.0235428423133,38.9447021423028,"4400 blk 8TH ST NW",55248,"10080-440-3001-0213-000","Petworth",4
-76.9774335235084,38.945198512538,"1800 blk ALLISON ST NE/Michigan Ave",55256,"20988-180-3005-0404-000","Woodridge",5
-76.9773418337564,38.9446007013832,"4504 19TH PL NE/Webster St",55258,"20193-445-3001-0129-000","Woodridge",5
-77.0061351542238,38.9443931144791,"99 WEBSTER ST NE",55273,"29210-005-3005-0166-000","Pleasant Hills",5
-77.004304491736,38.9440031196581,"138 WEBSTER ST NE",55322,"29210-015-3001-0388-000","Pleasant Hills",5
-76.9788425492039,38.9451177035491,"1825 MICHIGAN AVE NE",55353,"26058-187-3005-0388-000","Woodridge",5
-77.0070060098924,38.9450867933567,"66 WEBSTER ST NE/clermont",55372,"29210-001-3001-0162-000","Pleasant Hills",5
-77.032635671662,38.9428650146013,"OPP 4222 14TH ST NW",55379,"10140-420-3005-0361-000","16th Street Heights",4
-77.0201273826142,38.9442319285307,"500 blk WEBSTER ST NW",55397,"19210-060-3005-0060-000","Petworth",4
-77.0632614966954,38.9435084349257,"opp 4215 CONNECTICUT AVE NW",55413,"12515-420-3001-0120-000","North Cleveland Park",3
-76.9735049191781,38.9397107037052,"2202 SHEPHERD ST NE",55453,"27956-230-3001-0077-000","Woodridge",5
-77.057788860739,38.941422752645,"4010 28TH PL NW",55465,"99999-999-9999-5410-2","Forest Hills",3
-77.0572777515503,38.9420202307231,"2820 UPTON ST NW",55474,"18807-250-3001-1244-000","Forest Hills",3
-77.0144113658377,38.9441745288728,"4314 2ND ST NW",55481,"10020-430-3001-0331-000","Petworth",4
-76.9761550896305,38.943236264698,"4405 20TH ST NE/Varnum St",55492,"20200-440-3005-0126-000","Woodridge",5
-77.0545158950526,38.9415021623695,"4001 LINNEAN AVE NW",55602,NA,"Forest Hills",3
-76.9758072240419,38.9407790317575,"2000 TAYLOR ST NE",55612,"28489-200-3001-0120-000","Woodridge",5
-76.9925720777889,38.9410219424931,"4203 10TH ST NE/Taylor St",55621,"20100-420-3005-0105-000","Michigan Park",5
-76.9923491393402,38.9423759462714,"1000 URELL PL NE",55631,"28820-100-3001-0082-000","Michigan Park",5
-77.036538691726,38.9407013737019,"4010 16TH ST NW",55637,"10160-400-3001-0336-000","Crestwood",4
-76.9856913358418,38.9405457871806,"opp 4126 14TH ST NE/Shepherd St",55647,"20140-420-3005-0325-000","Brookland",5
-76.9883680719992,38.9414023187644,"4212 13TH ST NE/Taylor St",55651,"20130-420-3001-0244-000","Michigan Park",5
-77.0392382141208,38.9394315693438,"1700 CRESTWOOD DR NW",55657,"12645-170-3005-1058-000","Crestwood",4
-76.9896936340226,38.9418495579711,"1200 BLK UPSHUR ST NE",55683,"28801-120-3001-0137-000","Michigan Park",5
-76.9918511036511,38.9412280154957,"1007 TAUSSIG PL NE",55729,NA,"Michigan Park",5
-77.0335059832076,38.9419305069315,"1400 UPSHUR ST NW",55740,"18801-140-3005-0198-000","16th Street Heights",4
-77.029786232401,38.9403322971582,"4020 13TH ST NW",55753,"10130-400-3001-0212-000","16th Street Heights",4
-76.9905329478952,38.9429268046011,"opp 1125 VARNUM ST NE",55761,"28911-100-3001-0596-000","Michigan Park",5
-76.9821904350221,38.9406720884059,"OPP 1600 TAYLOR ST NE",55762,"28489-140-3005-1011-000","Brookland",5
-77.0669734087149,38.9407152966298,"3305 TILDEN ST NW",55775,"18612-305-3005-0811-000","North Cleveland Park",3
-76.9643308887169,38.9351360640702,"3000 blk Otis St NE/Rhode Island Ave",55798,"26805-310-3001-0019-000","Woodridge",5
-76.9903141077805,38.9408712166853,"4200 12TH ST NE/Taylor",55814,"20120-420-3001-0050-000","Michigan Park",5
-77.0229818972945,38.937904794272,"3805 NEW HAMPSHIRE AVE NW",55815,"16422-380-3005-0127-000","Petworth",4
-77.0197349353016,38.9377024193078,"512 QUINCY ST NW",55837,"17403-050-3001-0195-000","Petworth",4
-76.9904037728666,38.9397118388108,"1126 SHEPHERD ST NE",55845,"27956-110-3001-0293-000","University Heights",5
-77.0449002914394,38.9398337400479,"1917 SHEPHERD ST NW",55860,"17956-190-3005-0351-009","Crestwood",4
-76.9924245128336,38.9397170673047,"1000 blk SHEPHERD ST NE",55872,"27956-100-3001-0071-000","University Heights",5
-76.9858293793745,38.9394018726283,"4100 blk 14TH ST NE/Ritchie Pl",55906,"20140-415-3005-0155-000","Brookland",5
-76.9800898311563,38.9400166647106,"4111 18TH ST NE/Shepherd St",55918,"20180-410-3005-0157-000","Woodridge",5
-76.9921645033601,38.9365257066503,"1000 blk MICHIGAN AVE NE/Perry St",55931,"26058-107-3005-0115-000","University Heights",5
-77.028711981893,38.9397990694504,"1229 SHEPHERD ST NW",55940,"17956-100-3005-0336-000","16th Street Heights",4
-77.0419659627509,38.9380047686304,"OPP 1805 QUINCY ST NW",55975,"17403-180-3001-0202-000","Rock Creek Park (south)",4
-76.9901554336063,38.9362272716263,"1218 PERRY ST NE",55982,"26994-120-3001-0235-000","Brookland",5
-77.0271240481144,38.9404324221955,"4016 KANSAS AVE NW",55983,"15135-400-3001-0247-000","16th Street Heights",4
-76.9955653489689,38.940671953179,"700 blk TAYLOR ST NE",55988,"28489-070-3005-0018-000","University Heights",5
-76.989330492587,38.938380869327,"1222 RANDOLPH ST NE",56007,"27468-120-3001-0261-000","University Heights",5
-76.9669278727952,38.9329229215863,"2800 blk MONROE ST NE/Rhode Island",56090,"26142-280-3001-0322-000","Woodridge",5
-76.9657237846509,38.9328279394813,"opp 3050 MONROE ST NE/Rhode Island Ave",56106,"26142-280-3005-0665-000","Woodridge",5
-76.9656663073832,38.9329275975047,"3052 MONROE ST NE/Rhode Island Ave",56137,"26142-280-3001-0681-000","Woodridge",5
-76.9791717796065,38.9362496422564,"1800 BLK PERRY ST NE",56147,"26994-180-3001-0181-000","Woodridge",5
-76.9771935147715,38.9367939935365,"3817 SOUTH DAKOTA AVE NE/20th St",56153,"28144-375-3005-0403-000","Woodridge",5
-76.9674561413669,38.9350331259519,"2815 OTIS ST NE",56155,NA,"Woodridge",5
-77.0220172638304,38.9376403611558,"712 QUINCY ST NW",56162,"17403-070-3001-0149-000","Petworth",4
-76.9814904854524,38.9362487654721,"3804 17TH ST NE/Otis Pl",56164,"20170-370-3001-0421-000","Brookland",5
-76.9784753044011,38.9366022470961,"1800 BLK PERRY ST NE",56168,"26994-180-3001-0419-000","Woodridge",5
-77.0639631875673,38.9382715497869,"3206  ROWLAND PL NW",56173,"17722-320-3001-0280-000","Cleveland Park",3
-77.0300560607676,38.9386324320113,"1304 RANDOLPH ST NW",56177,"17468-130-3001-0085-000","16th Street Heights",4
-76.9903830794923,38.9371979188214,"1217 QUINCY ST NE",56183,"27403-120-3005-0051-000","University Heights",5
-76.9745581583736,38.9382657434336,"2100 blk RANDOLPH ST NE/21st St",56189,"27468-210-3005-0174-000","Woodridge",5
-76.9700812353589,38.936985134641,"opp 3820 26TH ST NE/Perry St",56202,"20260-380-3005-0294-000","Woodridge",5
-76.9786012459994,38.936396360663,"1800 BLK PERRY ST NE",56225,NA,"Woodridge",5
-76.9723994292077,38.9341613534575,"opp 2235 NEWTON ST NE",56239,"26461-220-3001-0504-000","Woodridge",5
-77.0609002194234,38.9357270840344,"2934 ORDWAY ST NW",56272,"16773-290-3001-0286-000","Cleveland Park",3
-76.9927567636544,38.9347560571763,"3700 blk 10TH ST NE/Otis St",56284,"20100-370-3005-0115-000","Brookland",5
-77.0360284210286,38.9368249571767,"1575 SPRING PL NW",56291,"18177-150-3005-0454-000","Columbia Heights",1
-77.0013469690613,38.9314202611039,"3900 blk Harewood Rd NE",56323,"24329-390-3001-0113-000","Catholic University and other Catholic Institutions",5
-76.9889092700287,38.9348120360465,"3702 13TH ST NE",56340,"99999-999-9999-6056-4","Brookland",5
-77.0000235497611,38.9315225600276,"401 MICHIGAN AVE NE",56344,"26058-040-3005-0147-000","Catholic University and other Catholic Institutions",5
-77.0674648612411,38.9353544203464,"3411 34TH PL NW",56347,"10343-340-3005-0230-000","Cleveland Park",3
-76.9779360148735,38.9368269317275,"1800 BLK PERRY ST NE",56352,"26994-180-3005-0622-000","Woodridge",5
-77.0610196384539,38.9354396006671,"3400 30TH ST NW",56362,"10300-343-3005-0184-000","Cleveland Park",3
-77.059178257753,38.9355396388392,"2808 ORDWAY ST NW",56363,"16773-280-3001-0166-000","Cleveland Park",3
-77.0281277000452,38.9359230786052,"OPP 1024 SPRING RD NW",56375,"18183-100-3005-0283-000","16th Street Heights",4
-76.9794085001132,38.9340578515785,"opp 1800 NEWTON ST NE",56424,"26461-180-3005-0066-000","Woodridge",5
-76.9711532145578,38.9350430780095,"2419 OTIS ST NE",56439,"26805-240-3005-0275-000","Woodridge",5
-76.9760615642687,38.9340572140682,"2000 blk NEWTON ST NE",56445,"26461-200-3005-0033-000","Woodridge",5
-76.976044954797,38.9330723495532,"2001 MONROE ST NE",56457,"26142-200-3005-0047-000","Woodridge",5
-76.9958447200695,38.9303561181964,"709 KEARNY ST NE",56475,"25154-070-3005-0095-000","Edgewood",5
-76.9958136125959,38.9304507779937,"opp 709 KEARNY ST NE",56485,"25154-070-3001-0104-000","Edgewood",5
-76.9718825385993,38.9340700306974,"2400 blk NEWTON ST NE",56555,"26461-240-3005-0081-000","Woodridge",5
-76.9636793908374,38.9341497450053,"3116 NEWTON ST NE/Clinton St",56590,"26461-320-3001-0083-000","Woodridge",5
-76.9656232701206,38.9294397297191,"3000 blk CENTRAL AVE NE/Clinton St",56599,"22158-300-3001-0079-000","Woodridge",5
-76.9906551042809,38.9315262687412,"1200 BLK LAWRENCE ST NE/12th St",56603,"25447-120-3005-0075-000","Brookland",5
-76.987631919375,38.9306769921938,"opp 1326 KEARNY ST NE",56609,"25154-130-3005-0253-000","Brookland",5
-76.9687288174296,38.9320379031517,"3300 blk CENTRAL AVE NE/Brentwood",56636,"22158-330-3001-0051-000","Woodridge",5
-76.9658360851351,38.929739257524,"3007 CENTRAL AVE NE",56641,"22158-300-3005-0200-000","Woodridge",5
-76.9935164914767,38.9309714265414,"3317 9TH ST NE/Kearney St",56647,"20090-330-3005-0192-000","Brookland",5
-76.9780258276969,38.9320817739815,"1815 LAWRENCE ST NE",56664,"25447-180-3005-0431-000","Woodridge",5
-76.9628934402599,38.9311016218779,"3208 WALNUT ST NE/Vista",56671,"29061-320-3001-0148-000","Woodridge",5
-76.9682747978069,38.9317970903444,"3219 CENTRAL AVE NE",56685,"22158-320-3005-0395-000","Woodridge",5
-76.9648867014052,38.930695840973,"3040 CLINTON ST NE/Central Ave",56698,"22418-300-3001-0498-000","Woodridge",5
-76.9865446982833,38.9307462986401,"opp 1360 KEARNY ST NE",56708,"25154-130-3005-0564-000","Brookland",5
-76.966624373488,38.929802819477,"opp 2966 CARLTON AVE NE",56719,"22054-290-3005-0748-000","Woodridge",5
-76.9655343372617,38.9293410868667,"2900 blk CENTRAL AVE NE/Vista St",56743,"22158-290-3001-0228-000","Woodridge",5
-76.9766124448522,38.9320925613543,"1800 blk LAWRENCE ST NE",56759,"25447-180-3005-0833-000","Woodridge",5
-76.9628603013901,38.9312170224981,"3209 WALNUT ST NE/Vista St",56773,"29061-320-3005-0171-000","Woodridge",5
-76.9662587137914,38.9300887471131,"3117 CENTRAL AVE NE",56780,"22158-300-3005-0363-000","Woodridge",5
-76.9730410123117,38.9311891781547,"2216 KEARNY ST NE/22nd St",56791,"25154-220-3001-0323-000","Woodridge",5
-76.9706888764861,38.929207277617,"2504 IRVING ST NE",56793,"24875-250-3001-0132-000","Langdon",5
-77.0744781729668,38.9301744719589,"3107 38TH ST NW",56794,"10380-310-3005-0174-000","Cathedral Heights",3
-77.0607673123397,38.9298966940694,"3017 CORTLAND PL NW",56814,"12606-295-3005-0711-000","Woodley Park",3
-76.9583410102993,38.9299314929909,"3113 35TH ST NE",56817,"20350-045-3005-0269-000","Fort Lincoln",5
-76.9825685778303,38.9302748765313,"3204 16TH ST NE",56826,"20160-320-3001-0088-000","Brookland",5
-76.976285997068,38.9278971245271,"3000 20TH ST NE/Hamlin St",56832,"20200-290-3001-0049-000","Langdon",5
-77.0051992506662,38.9277920744961,"100 blk Michigan Ave NE/Franklin St",56834,"26058-010-3005-0424-000","Catholic University and other Catholic Institutions",5
-77.0023528253809,38.9303696500302,"300 blk MICHIGAN AVE NE/Irving St",56846,"26058-033-3005-0006-000","Catholic University and other Catholic Institutions",5
-76.9742405182431,38.9313966507178,"3300 22ND ST NE",56855,"20220-330-3001-0065-000","Woodridge",5
-76.976289696787,38.9297773291115,"OPP 3109 20TH ST NE/Rhode Island Ave",56862,"20200-305-3001-0226-000","Woodridge",5
-77.0012654369165,38.9256688389212,"opp 315 FRANKLIN ST NE",56881,"23809-030-3001-0333-000","Catholic University and other Catholic Institutions",5
-76.9650574803409,38.9263976595496,"3012 YOST PL NE",56885,"29509-300-3001-0174-000","Woodridge",5
-77.0038606237218,38.9257663316648,"200 blk FRANKLIN ST NE",56891,"23809-020-3001-0572-000","Catholic University and other Catholic Institutions",5
-76.9696310421592,38.9293293468442,"opp 3013 S. Dakota Ave NE",56897,"28144-307-3001-0075-000","Langdon",5
-77.0030637511753,38.9299940966868,"1000 blk Michigan Ave NE/Franklin St",56902,"26058-010-3005-1447-000","Catholic University and other Catholic Institutions",5
-76.9762926543232,38.9287551648845,"opp 3013 20TH ST NE/St Fracis Sales Pl",56909,"20200-300-3001-0117-000","Langdon",5
-77.0024553510499,38.930325705455,"100 blk MICHIGAN AVE NE/Girard St",56915,"26058-010-3005-1660-000","Catholic University and other Catholic Institutions",5
